"날짜","시간","측정소명","수온","pH","용존산소","총질소","총인","총유기탄소","페놀","시안"
"20250707","20:00","안양천","30.0","7.2","8.4","7.470","0.145","5.7","0.000","0.000"
"20250707","20:00","선유","27.4","7.1","8.2","3.580","0.044","2.3","0.000","0.000"
"20250707","19:00","탄천","30.2","7.2","8.7","5.150","0.210","4.8","0.000","0.000"
"20250707","19:00","중랑천","28.6","7.7","8.4","4.250","0.160","3.3","0.000","0.000"
"20250707","19:00","안양천","30.3","7.2","8.6","7.850","0.130","5.9","0.000","0.000"
"20250707","19:00","선유","27.5","7.1","8.2","3.400","0.051","2.4","0.000","0.000"
"20250707","18:00","탄천","30.4","7.2","8.9","5.075","0.210","4.5","0.000","0.000"
"20250707","18:00","중랑천","28.4","7.6","8.4","4.175","0.165","3.4","0.000","0.000"
"20250707","18:00","안양천","30.9","7.3","8.6","6.740","0.140","5.4","0.000","0.000"
"20250707","18:00","선유","27.5","7.1","8.1","3.590","0.055","2.8","0.000","0.000"
"20250707","17:00","탄천","30.5","7.2","9.0","5.100","0.225","5.0","0.000","0.000"
"20250707","17:00","중랑천","28.1","7.5","8.4","4.050","0.160","3.4","0.000","0.000"
"20250707","17:00","안양천","30.9","7.3","8.6","8.030","0.130","5.8","0.000","0.000"
"20250707","17:00","선유","27.4","7.1","8.1","3.550","0.047","2.4","0.000","0.000"
"20250707","16:00","탄천","30.3","7.2","9.1","4.875","0.210","4.8","0.000","0.000"
"20250707","16:00","중랑천","27.9","7.4","8.4","4.000","0.160","3.4","0.000","0.000"
"20250707","16:00","안양천","30.9","7.2","8.5","8.860","0.125","5.4","0.000","0.000"
"20250707","16:00","선유","27.4","7.1","8.0","3.580","0.040","2.4","0.000","0.000"
"20250707","15:00","탄천","29.9","7.2","9.2","4.775","0.200","4.2","0.000","0.000"
"20250707","15:00","중랑천","27.7","7.3","8.4","4.000","0.170","3.5","0.000","0.000"
"20250707","15:00","안양천","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250707","15:00","선유","27.3","7.0","8.1","3.590","0.036","2.4","0.000","0.000"
"20250707","14:00","탄천","29.2","7.2","9.1","4.400","0.185","4.3","0.000","0.000"
"20250707","14:00","중랑천","27.4","7.3","8.4","3.850","0.160","3.3","0.000","0.000"
"20250707","14:00","안양천","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250707","14:00","선유","27.3","7.0","8.1","3.660","0.046","2.2","0.000","0.000"
"20250707","13:00","탄천","28.5","7.1","8.9","4.100","0.185","4.0","0.000","0.000"
"20250707","13:00","중랑천","27.2","7.2","8.3","3.800","0.175","3.2","0.000","0.000"
"20250707","13:00","안양천","27.9","7.0","7.6","점검중","점검중","점검중","0.000","0.000"
"20250707","13:00","선유","27.0","7.1","8.2","3.690","0.053","2.4","0.000","0.000"
"20250707","12:00","탄천","28.1","7.1","8.5","4.225","0.185","4.3","0.000","0.000"
"20250707","12:00","중랑천","27.0","7.2","8.3","3.850","0.160","3.2","0.000","0.000"
"20250707","12:00","안양천","27.8","7.0","7.6","9.440","0.115","5.2","0.000","0.000"
"20250707","12:00","선유","26.9","7.0","8.1","3.650","0.050","2.3","0.000","0.000"
"20250707","11:00","탄천","28.0","7.1","8.3","4.300","0.160","4.5","0.000","0.000"
"20250707","11:00","중랑천","27.1","7.2","8.3","3.950","0.170","3.3","0.000","0.000"
"20250707","11:00","안양천","27.4","6.9","7.6","9.310","0.190","5.2","0.000","0.000"
"20250707","11:00","선유","26.8","7.0","8.2","3.520","0.049","2.4","0.000","0.000"
"20250707","10:00","탄천","점검중","점검중","점검중","4.350","점검중","3.8","0.000","0.000"
"20250707","10:00","중랑천","27.1","7.2","8.2","3.925","0.160","3.4","0.000","0.000"
"20250707","10:00","안양천","27.0","6.9","7.6","9.700","0.100","5.2","0.000","0.000"
"20250707","10:00","선유","26.7","7.0","8.2","3.700","0.050","2.5","0.000","0.000"
"20250707","09:00","탄천","점검중","점검중","점검중","4.600","점검중","4.2","0.000","0.000"
"20250707","09:00","중랑천","27.3","7.2","8.2","4.000","0.165","3.3","0.000","0.000"
"20250707","09:00","안양천","26.8","6.9","7.5","9.550","0.095","5.0","0.000","0.000"
"20250707","09:00","선유","26.8","7.1","8.3","3.580","0.048","2.4","0.000","0.000"
"20250707","08:00","탄천","27.6","7.1","8.0","5.100","0.180","4.2","0.000","0.000"
"20250707","08:00","중랑천","27.4","7.2","8.2","4.050","0.170","3.2","0.000","0.000"
"20250707","08:00","안양천","26.7","6.9","7.5","8.850","0.105","4.9","0.000","0.000"
"20250707","08:00","선유","26.7","7.0","8.1","3.660","0.048","2.3","0.000","0.000"
"20250707","07:00","탄천","27.6","7.0","7.8","5.400","0.195","4.5","0.000","0.000"
"20250707","07:00","중랑천","27.5","7.3","8.3","4.225","0.160","3.2","0.000","0.000"
"20250707","07:00","안양천","27.0","6.9","7.3","8.890","0.105","5.2","0.000","0.000"
"20250707","07:00","선유","27.1","7.2","8.3","3.580","0.044","2.3","0.000","0.000"
"20250707","06:00","탄천","27.6","7.0","7.8","5.800","0.185","4.2","0.000","0.000"
"20250707","06:00","중랑천","27.7","7.3","8.3","4.375","0.170","3.0","0.000","0.000"
"20250707","06:00","안양천","27.0","6.9","7.4","7.580","0.115","5.1","0.000","0.000"
"20250707","06:00","선유","26.9","7.1","8.2","3.700","0.045","2.3","0.000","0.000"
"20250707","05:00","탄천","27.7","6.9","7.8","6.025","0.185","4.2","0.000","0.000"
"20250707","05:00","중랑천","27.8","7.4","8.4","4.500","0.170","3.2","0.000","0.000"
"20250707","05:00","안양천","27.6","6.9","7.5","7.410","0.115","5.1","0.000","0.000"
"20250707","05:00","선유","27.0","7.1","8.3","3.760","0.043","2.4","0.000","0.000"
"20250707","04:00","탄천","27.8","7.0","7.7","6.125","0.200","4.5","0.000","0.000"
"20250707","04:00","중랑천","27.9","7.5","8.4","4.575","0.175","3.4","0.000","0.000"
"20250707","04:00","안양천","27.9","6.9","7.5","6.220","0.125","5.2","0.000","0.000"
"20250707","04:00","선유","27.1","7.1","8.3","3.740","0.054","2.4","0.000","0.000"
"20250707","03:00","탄천","27.9","6.9","7.7","6.200","0.225","4.2","0.000","0.000"
"20250707","03:00","중랑천","27.9","7.6","8.5","4.650","0.175","3.5","0.000","0.000"
"20250707","03:00","안양천","28.2","7.0","7.6","6.450","0.130","5.2","0.000","0.000"
"20250707","03:00","선유","27.1","7.2","8.4","3.540","0.045","2.4","0.000","0.000"
"20250707","02:00","탄천","점검중","점검중","점검중","6.025","점검중","4.3","0.000","0.000"
"20250707","02:00","중랑천","28.0","7.6","8.4","4.800","0.175","3.4","0.000","0.000"
"20250707","02:00","안양천","28.5","7.0","7.6","6.220","0.150","5.2","0.000","0.000"
"20250707","02:00","선유","27.1","7.2","8.3","3.640","0.046","2.3","0.000","0.000"
"20250707","01:00","탄천","점검중","점검중","점검중","6.000","점검중","4.5","0.000","0.000"
"20250707","01:00","중랑천","28.2","7.7","8.5","4.750","0.175","3.5","0.000","0.000"
"20250707","01:00","안양천","28.7","7.0","7.6","6.260","0.140","5.1","0.000","0.000"
"20250707","01:00","선유","27.2","7.2","8.3","3.690","0.052","2.4","0.000","0.000"
"20250706","24:00","탄천","점검중","점검중","점검중","5.650","점검중","4.5","0.000","0.000"
"20250706","24:00","중랑천","28.3","7.8","8.5","4.775","0.170","3.8","0.000","0.000"
"20250706","24:00","안양천","29.2","7.0","7.6","6.340","0.150","5.0","0.000","0.000"
"20250706","24:00","선유","27.2","7.2","8.4","3.510","0.046","2.3","0.000","0.000"
"20250706","23:00","탄천","점검중","점검중","점검중","5.850","점검중","5.5","0.000","0.000"
"20250706","23:00","중랑천","28.4","7.8","8.5","4.700","0.165","3.5","0.000","0.000"
"20250706","23:00","안양천","29.2","7.0","7.7","6.520","0.145","4.9","0.000","0.000"
"20250706","23:00","선유","27.1","7.2","8.4","3.660","0.047","2.3","0.000","0.000"
"20250706","22:00","탄천","점검중","점검중","점검중","5.250","점검중","4.5","0.000","0.000"
"20250706","22:00","중랑천","28.5","7.9","8.5","4.650","0.165","3.5","0.000","0.000"
"20250706","22:00","안양천","29.7","7.1","7.7","7.010","0.170","5.2","0.000","0.000"
"20250706","22:00","선유","27.0","7.2","8.4","3.660","0.048","2.4","0.000","0.000"
"20250706","21:00","탄천","점검중","점검중","점검중","5.100","점검중","4.4","0.000","0.000"
"20250706","21:00","중랑천","28.5","7.8","8.5","4.550","0.165","3.5","0.000","0.000"
"20250706","21:00","안양천","29.7","7.1","7.7","6.890","0.170","5.0","0.000","0.000"
"20250706","21:00","선유","26.8","7.1","8.3","3.510","0.048","2.3","0.000","0.000"
"20250706","20:00","탄천","점검중","점검중","점검중","4.975","점검중","4.4","0.000","0.000"
"20250706","20:00","중랑천","28.5","7.8","8.5","4.500","0.160","3.4","0.000","0.000"
"20250706","20:00","안양천","30.2","7.2","7.8","7.530","0.165","5.5","0.000","0.000"
"20250706","20:00","선유","26.8","7.1","8.3","3.700","0.044","2.7","0.000","0.000"
"20250706","19:00","탄천","점검중","점검중","점검중","4.975","점검중","5.0","0.000","0.000"
"20250706","19:00","중랑천","28.4","7.7","8.5","4.575","0.160","3.5","0.000","0.000"
"20250706","19:00","안양천","30.3","7.3","7.9","7.180","0.145","5.4","0.000","0.000"
"20250706","19:00","선유","26.9","7.1","8.3","3.660","0.049","2.4","0.000","0.000"
"20250706","18:00","탄천","29.9","7.3","8.9","4.950","0.195","4.9","0.000","0.000"
"20250706","18:00","중랑천","28.2","7.6","8.6","4.425","0.160","3.4","0.000","0.000"
"20250706","18:00","안양천","30.8","7.3","8.0","8.270","0.155","5.1","0.000","0.000"
"20250706","18:00","선유","27.0","7.1","8.3","3.680","0.051","2.4","0.000","0.000"
"20250706","17:00","탄천","30.0","7.3","9.0","4.825","0.195","5.0","0.000","0.000"
"20250706","17:00","중랑천","28.0","7.6","8.5","4.400","0.160","3.0","0.000","0.000"
"20250706","17:00","안양천","31.2","7.4","8.1","7.610","0.140","5.2","0.000","0.000"
"20250706","17:00","선유","27.0","7.1","8.3","3.680","0.044","2.3","0.000","0.000"
"20250706","16:00","탄천","30.0","7.3","9.0","4.600","0.200","4.5","0.000","0.000"
"20250706","16:00","중랑천","27.7","7.5","8.5","4.350","0.160","3.5","0.000","0.000"
"20250706","16:00","안양천","31.6","7.4","8.2","8.720","0.145","5.0","0.000","0.000"
"20250706","16:00","선유","27.0","7.1","8.4","3.660","0.052","2.4","0.000","0.000"
"20250706","15:00","탄천","29.8","7.3","9.1","4.225","0.185","4.8","0.000","0.000"
"20250706","15:00","중랑천","27.4","7.4","8.6","4.375","0.165","3.2","0.000","0.000"
"20250706","15:00","안양천","31.5","7.3","8.2","8.300","0.115","5.0","0.000","0.000"
"20250706","15:00","선유","26.9","7.1","8.4","3.690","0.047","2.4","0.000","0.000"
"20250706","14:00","탄천","29.3","7.3","9.2","4.100","0.180","4.2","0.000","0.000"
"20250706","14:00","중랑천","27.1","7.3","8.6","4.275","0.160","3.4","0.000","0.000"
"20250706","14:00","안양천","30.8","7.2","8.2","8.830","0.120","4.9","0.000","0.000"
"20250706","14:00","선유","26.8","7.1","8.4","3.650","0.048","2.3","0.000","0.000"
"20250706","13:00","탄천","28.5","7.2","9.1","4.000","0.160","4.4","0.000","0.000"
"20250706","13:00","중랑천","26.8","7.2","8.6","4.200","0.160","3.0","0.000","0.000"
"20250706","13:00","안양천","30.1","7.1","8.2","9.090","0.095","5.2","0.000","0.000"
"20250706","13:00","선유","26.7","7.1","8.4","3.680","0.055","2.4","0.000","0.000"
"20250706","12:00","탄천","27.8","7.2","9.0","3.925","0.155","4.2","0.000","0.000"
"20250706","12:00","중랑천","26.5","7.2","8.6","4.200","0.165","3.0","0.000","0.000"
"20250706","12:00","안양천","28.5","7.0","8.1","9.150","0.100","5.2","0.000","0.000"
"20250706","12:00","선유","26.6","7.1","8.4","3.740","0.050","2.4","0.000","0.000"
"20250706","11:00","탄천","27.5","7.1","8.7","4.075","0.145","5.0","0.000","0.000"
"20250706","11:00","중랑천","26.5","7.2","8.6","4.175","0.160","3.2","0.000","0.000"
"20250706","11:00","안양천","27.3","6.9","8.0","9.330","0.100","5.2","0.000","0.000"
"20250706","11:00","선유","26.6","7.1","8.3","3.700","0.051","2.3","0.000","0.000"
"20250706","10:00","탄천","27.2","7.1","8.6","4.225","0.140","3.7","0.000","0.000"
"20250706","10:00","중랑천","26.5","7.2","8.5","4.300","0.160","3.0","0.000","0.000"
"20250706","10:00","안양천","26.4","6.9","7.9","8.980","0.105","5.1","0.000","0.000"
"20250706","10:00","선유","26.5","7.0","8.3","3.700","0.050","2.4","0.000","0.000"
"20250706","09:00","탄천","27.2","7.1","8.3","4.550","0.145","4.2","0.000","0.000"
"20250706","09:00","중랑천","26.6","7.2","8.5","4.275","0.160","3.2","0.000","0.000"
"20250706","09:00","안양천","26.4","6.9","7.9","9.320","0.100","5.1","0.000","0.000"
"20250706","09:00","선유","26.6","7.0","8.3","3.590","0.050","2.4","0.000","0.000"
"20250706","08:00","탄천","27.1","7.1","8.2","4.700","0.150","4.2","0.000","0.000"
"20250706","08:00","중랑천","26.7","7.2","8.5","4.400","0.170","3.0","0.000","0.000"
"20250706","08:00","안양천","26.3","6.9","7.9","8.300","0.105","5.3","0.000","0.000"
"20250706","08:00","선유","26.6","7.0","8.4","3.760","0.057","2.4","0.000","0.000"
"20250706","07:00","탄천","27.1","7.0","7.8","5.025","0.150","4.2","0.000","0.000"
"20250706","07:00","중랑천","26.9","7.3","8.4","4.425","0.170","3.3","0.000","0.000"
"20250706","07:00","안양천","26.5","6.9","7.8","8.640","0.110","4.9","0.000","0.000"
"20250706","07:00","선유","26.6","7.0","8.3","3.820","0.065","2.5","0.000","0.000"
"20250706","06:00","탄천","27.2","7.0","7.9","5.175","0.155","4.5","0.000","0.000"
"20250706","06:00","중랑천","27.0","7.3","8.2","4.625","0.165","3.0","0.000","0.000"
"20250706","06:00","안양천","26.7","6.9","7.8","7.640","0.125","5.1","0.000","0.000"
"20250706","06:00","선유","26.5","7.0","8.4","3.770","0.066","2.3","0.000","0.000"
"20250706","05:00","탄천","27.2","7.0","7.7","5.475","0.155","4.4","0.000","0.000"
"20250706","05:00","중랑천","27.1","7.4","8.3","4.650","0.165","3.4","0.000","0.000"
"20250706","05:00","안양천","27.1","6.9","7.9","7.560","0.125","5.1","0.000","0.000"
"20250706","05:00","선유","26.6","7.1","8.3","3.590","0.052","2.5","0.000","0.000"
"20250706","04:00","탄천","27.4","7.0","7.8","5.700","0.155","4.4","0.000","0.000"
"20250706","04:00","중랑천","27.2","7.5","8.3","4.850","0.170","3.8","0.000","0.000"
"20250706","04:00","안양천","27.6","6.9","7.9","7.010","0.130","5.1","0.000","0.000"
"20250706","04:00","선유","26.7","7.1","8.4","3.710","0.057","2.3","0.000","0.000"
"20250706","03:00","탄천","27.5","7.0","7.6","5.575","0.150","5.2","0.000","0.000"
"20250706","03:00","중랑천","27.3","7.6","8.4","5.050","0.170","3.4","0.000","0.000"
"20250706","03:00","안양천","27.7","7.0","8.0","6.660","0.135","4.9","0.000","0.000"
"20250706","03:00","선유","26.7","7.1","8.4","3.750","0.055","2.3","0.000","0.000"
"20250706","02:00","탄천","27.6","7.0","7.6","5.750","0.145","4.5","0.000","0.000"
"20250706","02:00","중랑천","27.5","7.7","8.5","4.950","0.170","3.4","0.000","0.000"
"20250706","02:00","안양천","28.2","7.0","8.0","6.320","0.130","4.9","0.000","0.000"
"20250706","02:00","선유","26.7","7.1","8.4","3.740","0.052","2.1","0.000","0.000"
"20250706","01:00","탄천","27.8","7.0","7.6","5.675","0.140","4.8","0.000","0.000"
"20250706","01:00","중랑천","27.6","7.8","8.5","4.900","0.165","3.3","0.000","0.000"
"20250706","01:00","안양천","28.3","7.0","8.0","6.110","0.140","5.2","0.000","0.000"
"20250706","01:00","선유","26.7","7.1","8.4","3.700","0.054","2.3","0.000","0.000"
"20250705","24:00","탄천","28.1","7.0","7.6","5.650","0.140","4.5","0.000","0.000"
"20250705","24:00","중랑천","27.8","7.8","8.6","4.875","0.165","3.3","0.000","0.000"
"20250705","24:00","안양천","28.7","7.0","8.0","6.100","0.170","5.4","0.000","0.000"
"20250705","24:00","선유","26.7","7.1","8.4","3.790","0.052","2.5","0.000","0.000"
"20250705","23:00","탄천","28.4","7.0","7.8","5.650","0.150","4.5","0.000","0.000"
"20250705","23:00","중랑천","27.8","7.9","8.6","4.975","0.165","3.5","0.000","0.000"
"20250705","23:00","안양천","28.7","7.1","8.0","6.920","0.170","5.3","0.000","0.000"
"20250705","23:00","선유","26.7","7.1","8.5","3.710","0.050","2.3","0.000","0.000"
"20250705","22:00","탄천","28.6","7.1","8.0","5.750","0.150","4.9","0.000","0.000"
"20250705","22:00","중랑천","27.7","7.9","8.6","4.925","0.150","3.3","0.000","0.000"
"20250705","22:00","안양천","29.2","7.1","8.1","6.740","0.175","5.3","0.000","0.000"
"20250705","22:00","선유","26.7","7.1","8.5","3.700","0.048","2.3","0.000","0.000"
"20250705","21:00","탄천","28.9","7.1","8.4","5.350","0.155","5.0","0.000","0.000"
"20250705","21:00","중랑천","27.7","7.9","8.6","4.925","0.150","3.3","0.000","0.000"
"20250705","21:00","안양천","29.3","7.2","8.1","6.390","0.185","5.3","0.000","0.000"
"20250705","21:00","선유","26.6","7.1","8.5","3.680","0.046","2.4","0.000","0.000"
"20250705","20:00","탄천","29.3","7.2","8.6","5.350","0.165","4.5","0.000","0.000"
"20250705","20:00","중랑천","27.6","7.8","8.6","4.875","0.150","3.3","0.000","0.000"
"20250705","20:00","안양천","29.9","7.3","8.2","7.370","0.190","5.3","0.000","0.000"
"20250705","20:00","선유","26.7","7.1","8.5","3.680","0.046","2.4","0.000","0.000"
"20250705","19:00","탄천","29.6","7.2","8.8","5.300","0.175","5.0","0.000","0.000"
"20250705","19:00","중랑천","27.5","7.8","8.6","4.650","0.150","3.2","0.000","0.000"
"20250705","19:00","안양천","30.3","7.3","8.3","7.050","0.175","5.8","0.000","0.000"
"20250705","19:00","선유","26.7","7.0","8.5","3.740","0.049","2.4","0.000","0.000"
"20250705","18:00","탄천","29.9","7.3","8.9","5.300","0.185","4.9","0.000","0.000"
"20250705","18:00","중랑천","27.4","7.7","8.6","4.775","0.145","3.3","0.000","0.000"
"20250705","18:00","안양천","30.9","7.4","8.4","7.840","0.150","5.2","0.000","0.000"
"20250705","18:00","선유","26.8","7.0","8.4","3.710","0.051","2.3","0.000","0.000"
"20250705","17:00","탄천","30.0","7.2","8.9","5.225","0.175","5.0","0.000","0.000"
"20250705","17:00","중랑천","27.2","7.6","8.5","4.725","0.145","3.2","0.000","0.000"
"20250705","17:00","안양천","31.2","7.5","8.5","7.650","0.150","5.3","0.000","0.000"
"20250705","17:00","선유","26.8","7.0","8.4","3.740","0.047","2.4","0.000","0.000"
"20250705","16:00","탄천","29.8","7.3","9.0","5.075","0.195","5.0","0.000","0.000"
"20250705","16:00","중랑천","26.9","7.5","8.5","4.700","0.145","3.3","0.000","0.000"
"20250705","16:00","안양천","30.8","7.4","8.5","9.250","0.140","4.9","0.000","0.000"
"20250705","16:00","선유","26.6","7.0","8.3","3.750","0.050","2.3","0.000","0.000"
"20250705","15:00","탄천","29.3","7.3","9.1","5.075","0.185","5.0","0.000","0.000"
"20250705","15:00","중랑천","26.6","7.4","8.5","4.625","0.150","3.5","0.000","0.000"
"20250705","15:00","안양천","30.2","7.3","8.4","7.950","0.155","5.1","0.000","0.000"
"20250705","15:00","선유","26.5","7.0","8.3","3.760","0.041","2.4","0.000","0.000"
